,firstDay,lastDay,NEds,NDays,NActDays,NPages,NPcreated,pagesWomen,wikiprojWomen,ns_user,ns_wikipedia,ns_talk,ns_userTalk,ns_content,gender
4098,-0.24465140844678757,0.9053164129599713,-0.25344556690481895,0.648507219246529,-0.42557422448121884,-0.19745515180614667,-0.13948936653774574,-0.08239269633304708,-0.02467416876593574,-0.2978024469462691,-0.13262922622642692,-0.23174213030816435,-0.17447204995070267,-0.24086558310518813,0
4099,-1.1121298176927457,0.32175880374326393,-0.1711867711780741,1.2585466825340046,-0.14749569507196592,-0.11310215510049838,0.1329039039115047,-0.08239269633304708,-0.02467416876593574,-0.24909744631885283,-0.13262922622642692,-0.22246274729985774,-0.15428739319176124,-0.16051619983999488,0
4108,1.4504867289649863,0.9167587190230441,-0.11023056529632087,-0.8402884770464639,0.010260393727514125,-0.1110156852173198,-0.14285224641983527,-0.08239269633304708,-0.02467416876593574,-0.2166274459005753,-0.13262922622642692,-0.20854367278739783,-0.14878248680295905,-0.0727877915810594,0
4110,-1.0865320941412255,-0.8453564146901509,-0.1805547775556909,0.4202102421880258,-0.27583963172239034,-0.08269930823132479,-0.13948936653774574,-0.08239269633304708,-0.02467416876593574,0.17301255911875496,-0.08626055286734077,-0.18070552376247803,-0.13410273643281984,-0.18298123148761014,0
4111,1.4590193034821597,0.9167587190230441,-0.2058355618898075,-0.9188825183288994,-0.3293162719934005,-0.16824457344164656,-0.0991348079526716,0.29306168369253277,-0.02467416876593574,-0.27344994663256095,-0.13262922622642692,-0.22246274729985774,-0.14511254921042424,-0.20347852313689413,0
4113,0.32987527570955194,0.9110375659915076,-0.24613082219900856,0.06466576971986507,-0.36407608816955717,-0.18910927227343236,-0.14285224641983527,-0.08239269633304708,-0.02467416876593574,-0.28562619678941503,-0.10409465800545083,-0.23174213030816435,-0.17447204995070267,-0.23529031977658288,0
4114,1.441954154447813,0.9167587190230441,-0.25177729179647623,-0.7976231403502847,-0.4095312323999158,-0.19596481617530484,-0.13276360677356672,-0.08239269633304708,-0.02467416876593574,-0.2978024469462691,-0.1290624051988049,-0.21782305579570443,-0.17630701874697005,-0.23955375643963395,0
4118,0.6086060432705483,-1.9438177967451296,-0.25357389575930683,-1.5079635706077257,-0.46300787267092597,-0.19745515180614667,-0.13948936653774574,-0.08239269633304708,-0.02467416876593574,-0.28156744673713036,-0.13262922622642692,-0.23174213030816435,-0.17630701874697005,-0.24152149643796522,0
4119,-0.8134897095916781,0.9224798720545804,13.927149511717273,1.2555526238184833,6.946180636877535,11.962789394484785,5.19067524657413,0.29306168369253277,-0.02467416876593574,4.933926370448696,2.118034842203062,3.6284812011473813,1.5870979944660022,14.849076550764494,0
4122,0.30427755215803187,-1.3945871057176402,-0.16682359012548545,-0.8889419311736859,-0.16086485513971846,-0.18225372837155987,-0.13948936653774574,-0.08239269633304708,-0.02467416876593574,-0.19227494558686717,-0.13262922622642692,-0.22710243880401104,-0.11024814208134363,-0.213645179794939,0
4126,0.5886967027304771,-1.9781447149343476,-0.2519056206509641,-1.4899992183145976,-0.473703200725128,-0.18821507089492726,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.2978024469462691,-0.13262922622642692,-0.23174213030816435,-0.17447204995070267,-0.23889784310685688,0
4127,0.8930251938429936,-1.3659813405599586,-0.2519056206509641,-1.4727833807003499,-0.45766020864382495,-0.19864742031082014,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.16386369522087432,-0.1290624051988049,-0.20390398128324455,-0.17447204995070267,-0.2469327814333762,0
4128,1.743438454054605,0.36180687496401837,-0.23689114467587966,-1.4188903238209656,-0.3961620723321633,-0.17301364746034045,-0.13948936653774574,-0.08239269633304708,-0.02467416876593574,-0.2978024469462691,-0.13262922622642692,-0.22710243880401104,-0.17447204995070267,-0.22020431312270988,0
4129,-0.25318398296396094,-1.3545390344968857,-0.24497586250861747,-0.2826450412806119,-0.4389433845489714,-0.19596481617530484,-0.14285224641983527,-0.08239269633304708,-0.02467416876593574,-0.2978024469462691,-0.1272789946849939,-0.05543385315033895,-0.13960764282162205,-0.2398817131060225,0
4130,-1.3880163937480177,-0.26751995850497984,-0.24394923167271423,1.1193229522622619,-0.3453592640747036,-0.20133002444633546,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.2978024469462691,-0.13262922622642692,-0.18998490677078464,-0.17263708115443527,-0.2316827964463089,0
4132,1.467551877999333,-0.21030842818961634,-0.2502373455426214,-1.4638012045537858,-0.45231254461672393,-0.1971570846799783,-0.13612648665565624,-0.08239269633304708,-0.02467416876593574,-0.2896849468416997,-0.13262922622642692,-0.20854367278739783,-0.17447204995070267,-0.2382419297740798,0
4133,2.0107924555927035,0.9167587190230441,-0.2241865880815774,-1.347032914648453,-0.29990411984434495,-0.19477254767063135,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.2978024469462691,-0.1237121736573719,-0.23174213030816435,-0.15612236198802865,-0.24201343143754803,0
4134,-0.5432915165478551,-0.8224718025640055,-0.22752313829826284,0.16047564861654837,-0.41755272844056734,-0.19089767503044255,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.2572149464234222,-0.1290624051988049,-0.15750706624171154,-0.07905367254479782,-0.22315592312020677,0
4136,-0.8277106671203004,0.9167587190230441,5.326421355083626,1.3670813109716538,3.3926578908689082,4.270273002331529,0.8727374779711973,-0.08239269633304708,-0.02467416876593574,6.403193889375754,1.654348108612201,2.8118954964164002,3.770710862024209,3.9246760150289015,0
4137,0.8873368108315447,0.9167587190230441,-0.15925218771069927,-0.351508391737603,0.3845968756245854,-0.1458895389790189,-0.13948936653774574,-0.08239269633304708,-0.02467416876593574,-0.28156744673713036,-0.1219287631435609,-0.17606583225832473,-0.17630701874697005,-0.12624472820239205,0
4138,0.019858401585586567,-0.23891419334729808,0.3633029077640357,-0.0363837119289806,0.7856716776571617,-0.05497906549766651,0.05555766662344593,-0.08239269633304708,-0.02467416876593574,-0.2125686958482906,-0.1219287631435609,0.36677807372761134,-0.11942298606268063,0.4786713429512771,0
4139,1.177444344415439,-0.7938660374063238,-0.25383055346828265,-1.4914962476723583,-0.468355536698027,-0.20460876283418752,-0.14285224641983527,-0.08239269633304708,-0.02467416876593574,-0.24097994621428345,-0.13262922622642692,-0.23174213030816435,-0.17630701874697005,-0.2434892364362965,0
4144,-0.5347589420306817,0.882431800833826,-0.06300554684477312,0.8783012256627928,0.19208097064894875,-0.14529340472668217,-0.09240904818849258,-0.08239269633304708,-0.02467416876593574,-0.23692119616199875,-0.10231124749163982,0.01880121091611385,-0.14511254921042424,-0.014575483297092868,0
4145,-1.1178182007041946,0.899595259928435,-0.23573618498548854,1.6043604641767208,-0.3560545921289056,-0.18732086951642216,-0.13612648665565624,-0.08239269633304708,-0.02467416876593574,-0.27344994663256095,-0.1219287631435609,-0.18070552376247803,-0.15979229958056346,-0.22331990145340103,0
4146,0.3270310842038275,0.29887419161711853,-0.25139230523301254,-0.34028067155439795,-0.43092188850831986,-0.19745515180614667,-0.14285224641983527,-0.08239269633304708,-0.02467416876593574,-0.29374369689398444,-0.1290624051988049,-0.20854367278739783,-0.17080211235816786,-0.24037364810560533,0
4150,0.8759600448086469,-1.3945871057176402,-0.25383055346828265,-1.4660467485904267,-0.47637703273867854,-0.20341649432951406,-0.13948936653774574,-0.08239269633304708,-0.02467416876593574,-0.1841574454822978,-0.13262922622642692,-0.22246274729985774,-0.17447204995070267,-0.24627686810059912,0
4151,-0.8220222841088515,-1.9438177967451296,-0.21789847421167025,-0.07306093119411718,-0.4335957205218704,-0.20133002444633546,-0.14285224641983527,-0.08239269633304708,-0.02467416876593574,-0.08268869417518053,-0.13262922622642692,-0.21782305579570443,-0.17630701874697005,-0.20446239313605977,0
4152,-0.8305548586260249,0.9110375659915076,-0.18594458944418277,1.3551050761095684,0.010260393727514125,-0.1262171086519066,-0.10586056771685062,-0.08239269633304708,-0.02467416876593574,-0.11921744464574274,-0.10587806851926183,-0.10183076819187194,-0.17263708115443527,-0.1739624231619252,0
4155,0.6057618517648239,-0.8053083434693964,-0.21032707179688406,-0.9420864733741899,-0.2865349597765924,-0.17122524470333025,-0.068868889013866,-0.08239269633304708,-0.02467416876593574,-0.2978024469462691,-0.13262922622642692,-0.18070552376247803,-0.17080211235816786,-0.193147888145655,0
4156,-1.6809681188376362,0.882431800833826,-0.2502373455426214,2.037750463248437,-0.38546674427796124,-0.19268607778745278,-0.14285224641983527,-0.08239269633304708,-0.02467416876593574,-0.2572149464234222,-0.1237121736573719,-0.21782305579570443,-0.11942298606268063,-0.24611288976740484,0
4157,-0.8049571350745047,-1.9724235619028112,-0.25062233210608514,-0.31932226054574847,-0.4095312323999158,-0.18523439963324356,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.2978024469462691,-0.13262922622642692,-0.23174213030816435,-0.17447204995070267,-0.2434892364362965,0
4158,-1.3993931597709155,0.9167587190230441,-0.2397143794746135,1.909754453159899,-0.39081440830506226,-0.1762923858481925,-0.13276360677356672,-0.08239269633304708,-0.02467416876593574,-0.26939119658027627,-0.11479512108831687,-0.19462459827493794,-0.16162726837683086,-0.23004301311436617,0
4159,-1.370951244713671,0.9167587190230441,1.0507605812557241,1.6807089614225152,2.026329731944598,0.3989771676567588,0.5801669282294099,-0.08239269633304708,-0.02467416876593574,3.9557676078480863,0.6003524949498965,3.7723116377761334,0.7815466929046132,0.8427032426425609,0
4160,-0.5319147505249573,-0.7938660374063238,-0.24985235897915772,0.18667366237736022,-0.44963871260317345,-0.20133002444633546,-0.13948936653774574,-0.08239269633304708,-0.02467416876593574,-0.29374369689398444,-0.13262922622642692,-0.23174213030816435,-0.17263708115443527,-0.23660214644213706,0
4164,-0.5347589420306817,0.3274799567748003,-0.24202429885539573,0.6709626596129391,-0.36407608816955717,-0.16615810355846797,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.29374369689398444,-0.13262922622642692,-0.23174213030816435,-0.17447204995070267,-0.22807527311603493,0
4165,0.8731158533029224,-1.4117505648122493,-0.23316960789573052,-1.49523882106676,-0.45766020864382495,-0.16645617068463633,-0.13612648665565624,-0.08239269633304708,-0.02467416876593574,-0.2978024469462691,-0.13262922622642692,-0.23174213030816435,-0.16162726837683086,-0.21971237812312705,0
4168,0.600073468753375,-1.9438177967451296,-0.25241893606891574,-1.4473338816184182,-0.468355536698027,-0.19834935318465177,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.24909744631885283,-0.13084581571261591,-0.18070552376247803,-0.12859783004401765,-0.24758869476615328,0
4171,2.0221692216156013,0.9167587190230441,-0.2300897153880209,-1.4211358678576065,-0.32664243997985004,-0.18612860101174866,0.011840228156282284,-0.08239269633304708,-0.02467416876593574,-0.2978024469462691,-0.13262922622642692,-0.23174213030816435,-0.17630701874697005,-0.213645179794939,0
4177,0.6199828092934462,-0.22747188728422538,-0.25344556690481895,-0.7639399798006694,-0.44963871260317345,-0.19477254767063135,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.28562619678941503,-0.1237121736573719,-0.23174213030816435,-0.17630701874697005,-0.2451290197682392,0
4180,-0.5347589420306817,-1.3774236466230312,-0.24638747990798437,-0.10973815045925375,-0.4068574003863653,-0.1971570846799783,-0.13948936653774574,-0.08239269633304708,-0.02467416876593574,-0.04210119365233363,-0.13262922622642692,-0.23174213030816435,-0.17447204995070267,-0.24234138810393657,0
4181,1.1689117698982656,0.9053164129599713,0.14976369389616756,-0.6688786155828664,0.02095572178171616,-0.12055383325470759,0.05555766662344593,-0.08239269633304708,-0.02467416876593574,-0.2775086966848457,-0.06664303721541971,-0.01831632111711255,-0.14878248680295905,0.218109771505579,0
4187,-0.23896302543533865,0.8938741068968986,-0.10997390758734507,0.5564399137442474,0.2107977947438023,-0.14201466633883011,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.24503869626656813,-0.1254955841711829,-0.20390398128324455,0.6219044076293493,-0.13559149319446556,0
4191,-0.8248664756145759,-0.8224718025640055,-0.1985208171839971,0.39401222842721395,-0.2892087917901429,-0.17152331182949862,-0.13612648665565624,-0.08239269633304708,-0.02467416876593574,0.20548255953703248,-0.07199326875685273,-0.12966891721679175,0.021869611249909233,-0.21905646479034996,0
4201,-1.1035972431755723,0.8938741068968986,-0.22816478257070236,1.4741189100515422,-0.2972302878307944,-0.19983968881549363,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.2978024469462691,-0.11836194211593888,-0.22710243880401104,-0.17447204995070267,-0.21922044312354425,0
4204,2.0164808386041524,0.9110375659915076,-0.25036567439710933,-1.4226328972153672,-0.4362695525354209,-0.1962628833014732,-0.1260378470093877,-0.08239269633304708,-0.02467416876593574,-0.24097994621428345,-0.13262922622642692,-0.23174213030816435,-0.16896714356190046,-0.24004569143921678,0
4205,-0.8106455180859536,-0.26751995850497984,0.03773260392822955,0.4995527981493416,0.031651049835918196,-0.01682647334811534,-0.04532872983923941,-0.08239269633304708,-0.02467416876593574,1.703161328830083,-0.08982737389496279,0.14407288152825296,0.17784195893263832,0.0005105233567801497,0
4206,-1.370951244713671,0.9167587190230441,-0.19608256894872697,1.6837030201380367,-0.2571228076275368,-0.10773694682946774,-0.10586056771685062,-0.08239269633304708,-0.02467416876593574,-0.27344994663256095,-0.1254955841711829,-0.23174213030816435,-0.17630701874697005,-0.17363446649553665,0
4207,-1.3851722022422932,-1.983865867965884,-0.1989058037474608,0.28697462934732554,0.028977217822367687,-0.18225372837155987,-0.1260378470093877,-0.08239269633304708,-0.02467416876593574,-0.2166274459005753,-0.1254955841711829,-0.07863231067110545,-0.09923832930373923,-0.1872446681506612,0
4208,-1.1007530516698478,0.9110375659915076,-0.2311163462239241,1.4943288063813112,-0.37209758421020867,-0.18821507089492726,-0.05541736948550795,-0.08239269633304708,-0.02467416876593574,-0.2978024469462691,-0.13262922622642692,-0.21782305579570443,-0.17630701874697005,-0.21282528812896764,0
4214,0.5915408942362016,-1.9781447149343476,-0.24933904356120612,-1.5102091146443668,-0.4710293687115775,-0.20252229295100893,-0.14285224641983527,-0.08239269633304708,-0.02467416876593574,-0.23692119616199875,-0.13262922622642692,-0.23174213030816435,-0.17630701874697005,-0.24102956143838242,0
4215,-0.548979899559304,0.9167587190230441,-0.2402276948925651,1.11558037886786,-0.32664243997985004,-0.19089767503044255,-0.1260378470093877,-0.08239269633304708,-0.02467416876593574,-0.18009869543001308,-0.1237121736573719,-0.23174213030816435,-0.17080211235816786,-0.2329946231118631,0
4218,-1.968231460915806,-1.9609812558397386,-0.23470955414958533,1.0422259403375869,-0.27316579970883986,-0.18851313802109562,-0.12267496712729818,-0.08239269633304708,-0.02467416876593574,-0.2775086966848457,-0.1254955841711829,-0.21782305579570443,-0.16713217476563305,-0.22250000978742968,0
4219,-1.1121298176927457,-1.3717024935914948,-0.17696156963002965,0.5309904146623159,-0.2063199993700771,-0.18225372837155987,-0.09577192807058209,-0.08239269633304708,-0.02467416876593574,-0.26939119658027627,-0.13084581571261591,-0.16678644925001815,-0.17263708115443527,-0.14690599818487032,0
4221,-0.5461357080535796,-1.9438177967451296,-0.25164896294198835,-0.2534529688042787,-0.468355536698027,-0.20073389019399873,-0.14285224641983527,-0.08239269633304708,-0.02467416876593574,-0.28562619678941503,-0.13262922622642692,-0.21318336429155113,-0.13777267402535465,-0.2451290197682392,0
4226,-0.8163339010974026,0.9167587190230441,-0.2238016015181137,1.268277373359449,-0.19562467131587508,-0.17033104332482513,-0.12940072689147722,-0.08239269633304708,-0.02467416876593574,-0.10298244443660398,-0.13084581571261591,-0.20854367278739783,-0.16346223717309827,-0.2131532447953562,0
4227,-1.3908605852537421,0.8709894947707533,-0.25241893606891574,1.670978270597071,-0.4148788964270168,-0.19745515180614667,-0.13948936653774574,-0.08239269633304708,-0.02467416876593574,-0.23692119616199875,-0.13262922622642692,-0.23174213030816435,-0.17630701874697005,-0.24184945310435377,0
4228,-1.08937628564695,-1.4117505648122493,-0.1901794416422835,0.1964043532028046,0.028977217822367687,-0.1288997127874219,-0.07559464877804502,-0.08239269633304708,-0.02467416876593574,-0.10298244443660398,-0.13262922622642692,-0.10183076819187194,-0.16896714356190046,-0.176258119826645,0
4234,-1.3823280107365687,0.34464341586940933,-0.23894440634768607,1.493580291702431,-0.36140225615600663,-0.1897054065257691,-0.0722317688959555,-0.08239269633304708,-0.02467416876593574,-0.22068619595286,-0.13262922622642692,-0.15286737473755824,-0.15795733078429605,-0.22987903478117191,0
4240,0.31565431818092965,0.8767106478022896,-0.09598606244816381,0.054935078894420675,0.6118725967763787,-0.05378679699299304,-0.05878024936759746,-0.08239269633304708,-0.02467416876593574,-0.2978024469462691,-0.10231124749163982,-0.18998490677078464,-0.15795733078429605,-0.05015878160024988,0
4242,0.30427755215803187,-1.3945871057176402,-0.25241893606891574,-0.9069062834668141,-0.4389433845489714,-0.19656095042764157,-0.14285224641983527,-0.08239269633304708,-0.02467416876593574,-0.2531561963711375,-0.13262922622642692,-0.21318336429155113,-0.16896714356190046,-0.24250536643713086,0
4244,1.749126837066054,0.9224798720545804,-0.2515206340875004,-1.2347557128164022,-0.468355536698027,-0.20431069570801916,-0.14285224641983527,-0.08239269633304708,-0.02467416876593574,-0.29374369689398444,-0.13262922622642692,-0.21782305579570443,-0.17630701874697005,-0.23889784310685688,0
4245,-1.08937628564695,-1.9781447149343476,-0.22251831297323468,-0.05958766697427109,-0.2624704716546378,-0.17748465435286598,-0.048691609721328924,-0.08239269633304708,-0.02467416876593574,-0.0542774438091877,-0.09696101595020681,-0.22246274729985774,-0.17630701874697005,-0.21544894146007598,0
4247,-1.6639029698032897,0.9167587190230441,-0.1892811396608682,2.0332593751751546,0.12523517031018602,-0.11041955096498306,-0.0722317688959555,-0.08239269633304708,-0.02467416876593574,-0.2612736964757069,-0.11657853160212787,-0.07399261916695214,-0.14878248680295905,-0.17314253149595382,0
4258,-1.1007530516698478,-0.22747188728422538,-0.07981662678268822,0.9890813981370828,0.30972957924517114,-0.08717031512385032,0.21025014119956348,-0.08239269633304708,-0.02467416876593574,-0.1313936948025968,-0.1237121736573719,-0.10647045969602524,-0.11024814208134363,-0.04638727993678162,0
4266,0.022702593091311018,0.9167587190230441,-0.1394895441195624,0.5474577375976832,0.20010246668960027,-0.09372779189955442,-0.05541736948550795,-0.08239269633304708,-0.02467416876593574,-0.2896849468416997,-0.13262922622642692,-0.22710243880401104,-0.16162726837683086,-0.1026318482224169,0
4267,-1.1121298176927457,-1.4174717178437857,-0.214305266286009,0.3535924357676757,-0.315947111925648,-0.1753981844696874,-0.09240904818849258,-0.08239269633304708,-0.02467416876593574,-0.24097994621428345,-0.1290624051988049,-0.21318336429155113,-0.17080211235816786,-0.2123333531293848,0
4276,-0.8277106671203004,0.8709894947707533,-0.19467095154936007,1.148515024738595,-0.321294775952749,-0.17867692285753944,-0.03860297007506039,-0.08239269633304708,-0.02467416876593574,-0.16792244527315903,-0.13262922622642692,-0.22710243880401104,-0.17447204995070267,-0.17183070483039964,0
4278,-0.5461357080535796,0.33320110980633666,-0.2323996347688031,0.7802458027294685,-0.3480330960882541,-0.18135952699305477,-0.08232040854222404,-0.08239269633304708,-0.02467416876593574,-0.28562619678941503,-0.13262922622642692,-0.22710243880401104,-0.17630701874697005,-0.21905646479034996,0
4279,0.6086060432705483,0.34464341586940933,-0.250750660960573,-0.4173776834790728,-0.4095312323999158,-0.19447448054446298,-0.14285224641983527,-0.08239269633304708,-0.02467416876593574,-0.2978024469462691,-0.13262922622642692,-0.23174213030816435,-0.17080211235816786,-0.23791397310769125,0
4281,-0.819178092603127,0.3045953446486549,-0.24613082219900856,0.8416240063976562,-0.3881405762915117,-0.19864742031082014,-0.13948936653774574,-0.08239269633304708,-0.02467416876593574,-0.24503869626656813,-0.13262922622642692,-0.18534521526663134,-0.17447204995070267,-0.23529031977658288,0
4285,1.177444344415439,0.36180687496401837,-0.23470955414958533,-0.9046607394301731,-0.4362695525354209,-0.20133002444633546,-0.13948936653774574,-0.08239269633304708,-0.02467416876593574,0.3353625612101426,-0.13262922622642692,-0.21318336429155113,-0.17263708115443527,-0.24365321476949076,0
4288,1.4476425374592619,-0.2617988054734435,-0.25280392263237944,-1.5221853495064521,-0.48172469676577956,-0.20460876283418752,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.2978024469462691,-0.13262922622642692,-0.23174213030816435,-0.17630701874697005,-0.2398817131060225,0
4289,-1.0979088601641234,-0.8110294965009328,-0.25177729179647623,0.6500042486042896,-0.41755272844056734,-0.20341649432951406,-0.13948936653774574,-0.08239269633304708,-0.02467416876593574,-0.2978024469462691,-0.13262922622642692,-0.22710243880401104,-0.17630701874697005,-0.2387338647736626,0
4290,-0.8277106671203004,-1.9724235619028112,-0.18568793173520695,-0.12695398807350153,-0.2892087917901429,-0.20073389019399873,-0.14285224641983527,-0.08239269633304708,-0.02467416876593574,-0.2896849468416997,-0.13262922622642692,-0.23174213030816435,-0.17630701874697005,-0.15444900151180682,0
4292,0.30712174366375633,0.9167587190230441,-0.17837318702939658,0.2832320559529239,-0.310599447898547,-0.1980512860584834,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,1.9426275819148797,-0.13262922622642692,-0.21318336429155113,-0.13593770522908724,-0.23971773477282823,0
4297,-0.24465140844678757,0.33892226283787297,-0.24548917792656907,0.39026965503281225,-0.4122050644134663,-0.19685901755380994,-0.10922344759894013,-0.08239269633304708,-0.02467416876593574,-0.2653324465279916,-0.1254955841711829,-0.20854367278739783,-0.15061745559922646,-0.2357822547761657,0
4301,1.4618634949878841,0.8881529538653623,-0.24305092969129893,-1.0573577339217621,-0.43092188850831986,-0.18046532561454967,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.2978024469462691,-0.13262922622642692,-0.23174213030816435,-0.14694751800669165,-0.23020699144756046,0
4302,0.3327194672152764,0.9110375659915076,-0.03259160833114047,0.050443990821138644,-0.2865349597765924,0.19092631359123755,-0.14285224641983527,-0.08239269633304708,-0.02467416876593574,-0.2896849468416997,-0.13262922622642692,-0.22246274729985774,-0.17263708115443527,0.02445136000314385,0
4303,1.467551877999333,0.9167587190230441,0.5393700961214366,-0.9817577513548479,0.7616071895352071,0.6922752198064334,0.8290200395040337,-0.08239269633304708,-0.02467416876593574,-0.11921744464574274,-0.13262922622642692,1.8421999720483606,-0.13593770522908724,0.42865795132702417,0
4312,1.4533309204707108,0.9110375659915076,0.16849970665140118,-0.8986726219991303,0.1172136742695345,-0.1250248401472331,-0.11931208724520867,-0.08239269633304708,-0.02467416876593574,-0.2978024469462691,-0.0630762161877977,0.01880121091611385,-0.11942298606268063,0.26795918479663766,0
4313,1.4476425374592619,0.31603765071172757,-0.03721144709270492,-1.2257735366698381,-0.14749569507196592,-0.18076339274071804,-0.12940072689147722,-0.08239269633304708,-0.02467416876593574,1.8858050811828941,-0.08269373183971876,-0.21318336429155113,-0.011159827082903983,-0.194951649810792,0
4314,2.0107924555927035,0.899595259928435,-0.250750660960573,-1.4233814118942476,-0.4015097363592643,-0.1932822120397895,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.23692119616199875,-0.13262922622642692,-0.22710243880401104,-0.17630701874697005,-0.24004569143921678,0
4317,-0.548979899559304,-0.26751995850497984,-0.1906927570602351,0.4089825220048207,-0.30792561588499645,-0.20252229295100893,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.2531561963711375,-0.13262922622642692,-0.23174213030816435,-0.17080211235816786,-0.16313985317110324,0
4323,-1.1178182007041946,0.9167587190230441,-0.22996138653353299,1.664241638487148,-0.11540971090935981,-0.1610909624136057,-0.13948936653774574,-0.08239269633304708,-0.02467416876593574,-0.2896849468416997,-0.11836194211593888,-0.03687508713372575,-0.13593770522908724,-0.22430377145256666,0
4326,0.32987527570955194,0.31031649768019126,-0.24420588938169005,-0.29686682017933835,-0.3694237521966582,-0.18165759411922314,-0.14285224641983527,-0.08239269633304708,-0.02467416876593574,-0.2653324465279916,-0.13262922622642692,-0.22710243880401104,-0.17630701874697005,-0.2311908614467261,0
4330,-0.2588723659754098,-1.9895870209974202,-0.2055789041808317,-0.7534607742963447,-0.3560545921289056,-0.1905996079042742,-0.13948936653774574,-0.08239269633304708,-0.02467416876593574,-0.2896849468416997,-0.12014535262974989,-0.23174213030816435,-0.16713217476563305,-0.18183338315525024,0
4335,-0.5432915165478551,-1.3659813405599586,-0.10817730362451446,0.004784595409438006,-0.41755272844056734,0.07915114127809933,-0.14621512630192476,0.10533449367974285,-0.02467416876593574,-0.18821619553458246,-0.11301171057450586,-0.16678644925001815,-0.08272361013733262,-0.07491950991258493,0
4342,-1.686656501849085,0.3274799567748003,-0.21956674932001297,1.872328719215882,-0.34001160004760256,-0.17748465435286598,-0.1260378470093877,-0.08239269633304708,-0.02467416876593574,-0.20850994579600593,-0.1237121736573719,0.03735997693272705,-0.16346223717309827,-0.22053226978909843,0
4345,-0.2503397914582365,0.9053164129599713,-0.23445289644060954,0.6724596889706997,-0.14749569507196592,-0.15870642540425878,-0.09577192807058209,-0.08239269633304708,-0.02467416876593574,-0.24909744631885283,-0.13262922622642692,-0.17606583225832473,-0.17263708115443527,-0.22086022645548695,0
4347,-0.5290705590192328,-1.3831447996545676,-0.17657658306656596,-0.18159555963176624,-0.0057825983537889295,-0.07345922732010536,-0.09240904818849258,-0.08239269633304708,-0.02467416876593574,-0.23692119616199875,0.08673026697232679,-0.19926428977909125,-0.06620889097092601,-0.19724734647551181,0
4348,1.7349058795374317,0.9167587190230441,-0.2511356475240367,-1.1359517752041977,-0.3827929122644107,-0.19834935318465177,-0.14285224641983527,-0.08239269633304708,-0.02467416876593574,-0.28562619678941503,-0.1290624051988049,-0.21318336429155113,-0.17080211235816786,-0.23971773477282823,0
4350,0.022702593091311018,0.33320110980633666,-0.20160070969170674,0.22784196971577883,-0.3293162719934005,-0.1905996079042742,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.29374369689398444,0.2864722445191595,0.08375689197426005,-0.036849390230647594,-0.23676612477533135,0
4352,0.8873368108315447,-0.27324111153651615,-0.24471920479964165,-1.0865498063980952,-0.4282480564947694,-0.19864742031082014,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.2978024469462691,-0.13262922622642692,-0.23174213030816435,-0.17447204995070267,-0.22971505644797766,0
4354,0.31565431818092965,0.8881529538653623,-0.2057072330353196,0.1103251651315657,-0.31327327991209747,-0.14857214311453423,-0.09577192807058209,-0.08239269633304708,-0.02467416876593574,-0.2653324465279916,-0.1290624051988049,-0.23174213030816435,-0.16346223717309827,-0.18314520982080443,0
4356,0.04261193363138219,0.8709894947707533,-0.25370222461379477,0.20838058806489002,-0.4389433845489714,-0.19954162168932527,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.28156744673713036,-0.1290624051988049,-0.23174213030816435,-0.13410273643281984,-0.2457849331010163,0
4357,-0.8049571350745047,0.9167587190230441,-0.18555960288071907,1.175461553178287,0.18405947460829722,-0.13217845117527396,-0.13612648665565624,-0.08239269633304708,-0.02467416876593574,-0.28156744673713036,-0.1290624051988049,-0.21782305579570443,-0.09189845411866962,-0.16625544150179442,0
4358,-1.3737954362193954,0.9110375659915076,-0.15283574498630417,1.6874455935324384,0.11186601024243348,-0.11250602084816164,0.03538038733090887,-0.08239269633304708,-0.02467416876593574,-0.11515869459345805,-0.1237121736573719,-0.12502922571263844,-0.13043279884028505,-0.12903235986669467,0
4360,-0.25318398296396094,-0.24463534637883444,-0.21571688368537592,0.1492479284333433,-0.36140225615600663,-0.1971570846799783,-0.10586056771685062,-0.08239269633304708,-0.02467416876593574,-0.18009869543001308,-0.13262922622642692,-0.18070552376247803,-0.16896714356190046,-0.2001989564730087,0
